mut,rec,seqLen,dualInf,rep,generation,population_size,mean_diversity,max_diversity,min_fitness,mean_fitness,max_fitness,max_frequency,mean_distance
0.000010,0.0000010,2500,0.1,2,213,10000,0.7017821782178217,3.0,0.024414062500000017,0.3036024305555764,0.4340277777777779,6017,51.4287
0.010,0.0000010,2500,0.1,2,213,10000,113.13960396039604,230.0,1.6421320674718883E-65,7.55096375592009E-54,1.195764079709308E-50,1,1797.6796
1.0E-7,1.0E-7,100,0.05,2,213,10000,0.019801980198019802,1.0,9.945324563886957E-6,9.94343495221983E-5,9.94532456388695E-5,9971,14.0162
0.00010,0.010,100,0.05,3,213,10000,3.9742574257425742,12.0,0.002083333333333335,0.7158333680554896,0.8333333333333334,1049,65.399
0.000010,0.010,1000,0.1,3,213,10000,0.6853465346534654,5.0,0.05000000000000001,0.9862341666666669,1.0,5875,16.5745
0.00010,0.0010,5000,0.5,1,213,10000,2.3445544554455444,9.0,0.004166666666666671,0.6379144140624561,0.8333333333333335,1561,69.7345
0.0000010,0.0000010,100,1,1,213,10000,0.019801980198019802,1.0,0.05000000000000001,0.49918500000000005,0.5,9514,1.4465
0.010,0.0000010,5000,0.25,1,213,10000,88.80851485148514,200.0,5.631454278024579E-67,5.629860643680444E-55,2.919345897727723E-52,1,1797.7207
0.0000010,0.0000010,100,0,1,213,10000,0.11841584158415841,2.0,0.05000000000000001,0.4992475,0.5,9494,1.3384
0.00010,0.00010,2500,0.1,3,213,10000,5.3172277227722775,17.0,0.010000000000000004,0.8584512604166679,1.0,427,59.0838
0.00010,1.0E-7,1000,0.1,1,213,10000,2.8237623762376236,9.0,0.02083333333333334,0.7146640335647616,0.8333333333333331,2764,62.7017
0.0000010,0.010,5000,0.5,2,213,10000,0.019801980198019802,1.0,0.021701388888888888,0.2168543836805648,0.21701388888888912,4847,4.1615
1.0E-7,0.0000010,1000,0.05,1,213,10000,0.03920792079207921,1.0,0.016954210069444454,0.033894856770837464,0.033908420138888895,9942,0.1396
0.00010,1.0E-7,2500,0.25,2,213,10000,2.2855445544554454,9.0,0.0028935185185185223,0.4957564662101682,0.6944444444444449,2111,67.9516
0.00010,0.010,1000,0.25,1,213,10000,4.541386138613861,14.0,0.00694444444444445,0.5916325195312039,0.6944444444444445,835,60.5072
0.0010,1.0E-7,100,0.05,1,213,10000,27.38019801980198,43.0,8.58306884765627E-6,0.1231250763704645,0.6944444444444449,12,200.7386
0.0010,0.0010,1000,1,3,213,10000,23.411485148514853,39.0,4.577636718749999E-5,0.17880893956071248,0.8333333333333334,13,200.6896
0.010,0.000010,100,0.05,1,213,10000,85.95643564356436,180.0,4.0181703840069325E-70,4.5662682259769306E-58,3.507170733946099E-55,1,1797.4797
0.0010,0.0010,5000,0.25,3,213,10000,25.505544554455444,47.0,3.295898437500001E-5,0.20425161326322228,1.0000000000000002,9,200.8917
0.0000010,0.0010,100,0.1,3,213,10000,0.019801980198019802,1.0,0.0019868214925130253,0.01986887719896316,0.026490953233506982,9780,45.8964
0.010,1.0E-7,5000,1,3,213,10000,93.41980198019802,183.0,1.3813202955164511E-67,6.411296407721141E-56,1.6479793040400722E-52,1,1798.2219
1.0E-7,0.0000010,1000,0.5,3,213,10000,0.019801980198019802,1.0,0.03750000000000001,0.374894375,0.375,9958,0.103
0.0000010,0.000010,5000,1,1,213,10000,0.039603960396039604,2.0,0.07500000000000002,0.7488374999999999,0.75,9906,23.174
0.0000010,0.0000010,5000,0.25,1,213,10000,0.0,0.0,0.012715657552083343,0.025396982828772317,0.02543131510416669,9954,22.1316
0.0000010,0.010,2500,0.05,1,213,10000,0.05900990099009901,2.0,0.10000000000000002,0.9980900000000001,1.0,9060,2.4016
0.010,1.0E-7,1000,0.1,2,213,10000,66.86455445544554,127.0,1.4815085277033963E-63,2.040633304974706E-51,1.1365152526347593E-48,1,1797.4632
0.0010,1.0E-7,5000,0.1,2,213,10000,26.833069306930692,49.0,6.510416666666686E-6,0.13087161833819624,0.6250000000000004,12,201.2623
0.010,1.0E-7,1000,0.25,1,213,10000,73.22534653465347,119.0,3.2959586080804185E-62,4.875266216399175E-51,2.1870399263089674E-48,1,1797.7835
1.0E-7,0.0010,1000,0.5,1,213,10000,0.019801980198019802,1.0,0.28125000000000006,0.5624156250000001,0.5625000000000001,9636,10.7201
0.000010,0.00010,5000,0.5,2,213,10000,0.2962376237623762,4.0,0.055555555555555615,0.5460530092593334,0.6944444444444449,8601,52.518
0.010,0.0000010,100,0.5,3,213,10000,56.06990099009901,93.0,1.456628138613612E-82,2.502590277002829E-66,3.728968034850297E-63,1,1797.2774
0.00010,0.00010,1000,0.05,3,213,10000,2.7255445544554457,11.0,0.0013888888888888911,0.2294839303626774,0.2777777777777778,3286,72.1383
0.0010,0.000010,1000,0.25,3,213,10000,31.294257425742575,60.0,1.5625000000000024E-5,0.21506442436421716,1.0,15,201.0827
0.010,0.010,1000,0.25,2,213,10000,65.46237623762376,99.0,1.4467856715853618E-63,8.028364413103108E-51,7.111240932976499E-48,1,1796.9398
1.0E-7,1.0E-7,5000,1,3,213,10000,0.0,0.0,2.682209014892578E-4,5.3633451461792E-4,5.364418029785156E-4,9990,3.0208
0.0000010,0.0010,100,0.25,3,213,10000,0.07881188118811881,2.0,0.07500000000000002,0.74895125,0.75,9161,1.7374
0.010,0.000010,5000,0.1,2,213,10000,77.87485148514851,195.0,1.0022778732128906E-61,9.559986506869886E-51,1.3286267552327088E-47,1,1797.6722
0.010,0.00010,2500,0.25,3,213,10000,126.81188118811882,195.0,5.8002191736851924E-68,3.1477936128168294E-57,2.767972406734456E-54,1,1797.336
0.000010,0.000010,100,0.1,3,213,10000,2.2134653465346537,7.0,0.008239746093750005,0.17126224517822267,0.2441406250000001,3687,53.6091
0.00010,0.0000010,2500,0.1,1,213,10000,5.135841584158416,14.0,0.009375000000000005,0.8539981006944468,1.0,140,57.9529
0.00010,0.010,1000,0,3,213,10000,2.911089108910891,11.0,6.250000000000011E-5,0.5380269489583335,0.7500000000000001,1522,65.7802
0.0000010,1.0E-7,2500,0.25,1,213,10000,0.019801980198019802,1.0,0.05625000000000005,0.5615025,0.7500000000000004,9911,47.0029
0.0000010,0.000010,1000,0.5,3,213,10000,0.0594059405940594,2.0,0.04822530864197533,0.4806371367026901,0.4822530864197533,9868,39.9228
0.0010,0.000010,1000,0.5,3,213,10000,19.065148514851487,39.0,3.390842013888894E-6,0.1044874733251441,0.5208333333333335,13,200.9603
0.00010,0.010,1000,1,3,213,10000,5.262178217821782,14.0,0.005000000000000002,0.8573026250000079,1.0,101,60.8499
0.0000010,0.010,100,0.1,1,213,10000,0.03920792079207921,1.0,0.05000000000000003,0.49813375000000004,0.5000000000000001,9556,18.1495
0.0010,0.0000010,5000,1,2,213,10000,18.233861386138614,37.0,5.722045898437487E-6,0.10940384646086379,0.5208333333333321,20,200.9095
0.010,0.00010,100,0.1,3,213,10000,59.77207920792079,94.0,2.709663516604397E-65,2.6011359434094982E-53,1.4781684940025258E-50,1,1798.3958
0.00010,0.0010,100,0.5,1,213,10000,3.5184158415841584,11.0,0.010000000000000004,0.8622202708333363,1.0,1536,59.855
0.0010,0.0010,2500,0.05,2,213,10000,28.951683168316833,51.0,1.302083333333335E-5,0.1637678053341134,0.8333333333333331,16,200.6417
0.00010,1.0E-7,5000,0.05,3,213,10000,4.5009900990099005,11.0,0.020833333333333356,0.7166134982638318,0.8333333333333338,842,62.1482
0.0000010,1.0E-7,2500,0.1,1,213,10000,0.019801980198019802,1.0,0.15625000000000003,0.31203125,0.3125,9877,24.181
0.0000010,0.0000010,1000,0.1,3,213,10000,0.039603960396039604,2.0,0.001117587089538575,0.011151246726512909,0.013411045074462894,9806,35.2715
0.0010,0.0000010,5000,0.5,3,213,10000,28.096039603960396,58.0,1.7578125000000002E-5,0.21166514493956357,1.0000000000000004,16,200.3266
0.010,0.0010,5000,0.5,2,213,10000,83.86019801980198,144.0,1.520492655066568E-64,2.421572587617445E-53,2.802572061818594E-50,1,1797.9287
0.010,0.00010,2500,0.5,1,213,10000,63.684950495049506,103.0,2.2840856881155426E-84,7.1229306181484124E-68,1.1694518723149876E-64,1,1797.2869
0.000010,0.0010,1000,0.25,2,213,10000,0.7976237623762377,4.0,0.013563368055555552,0.29747133608219906,0.4340277777777775,5522,51.6491
0.0010,0.0010,1000,0.5,2,213,10000,28.53247524752475,51.0,2.343750000000002E-5,0.18293905320925227,0.8333333333333334,9,201.3361
1.0E-7,1.0E-7,5000,0.1,1,213,10000,0.0,0.0,0.021972656250000014,0.21968701171875005,0.2197265625000001,9997,21.0006
0.00010,0.0000010,1000,0.25,1,213,10000,5.074059405940594,14.0,0.025,0.8585375347222245,1.0,903,57.9935
0.00010,1.0E-7,1000,1,3,213,10000,3.7362376237623764,10.0,0.0028935185185185197,0.2562215209458689,0.43402777777777807,1253,66.7928
0.0010,0.0010,100,0.1,1,213,10000,34.0439603960396,56.0,1.1718750000000009E-5,0.20778871504411076,1.0000000000000002,8,200.7625
0.0010,0.00010,100,0.5,3,213,10000,30.983762376237625,51.0,2.343750000000002E-5,0.22128347744246063,1.0,11,200.9105
0.0000010,1.0E-7,100,0.25,3,213,10000,0.0594059405940594,2.0,0.003576278686523444,0.03570264577865601,0.03576278686523442,9844,40.0434
0.000010,1.0E-7,5000,1,1,213,10000,0.1778217821782178,2.0,0.08333333333333337,0.8211430555554416,0.8333333333333334,8943,44.2333
1.0E-7,0.00010,2500,0.5,1,213,10000,0.019801980198019802,1.0,0.375,0.7499375,0.75,9901,0.2442
0.010,0.000010,2500,0.05,2,213,10000,79.92158415841584,120.0,1.8125684917766737E-64,1.003777097685349E-52,5.473773558239581E-50,1,1797.8697
1.0E-7,0.000010,5000,0.05,3,213,10000,0.09504950495049505,1.0,1.9645085558295247E-4,4.0718368836678554E-4,7.858034223318093E-4,9631,11.333
0.000010,0.000010,2500,0.05,2,213,10000,1.773069306930693,5.0,0.007152557373046876,0.08096977472305297,0.12715657552083323,2371,50.1936
0.0000010,0.00010,2500,0.25,2,213,10000,0.26613861386138615,2.0,0.010172526041666675,0.11651594373914695,0.20345052083333337,8261,33.1061
0.0010,0.000010,5000,0.1,3,213,10000,33.14,56.0,1.0172526041666695E-5,0.08912702804065138,0.4340277777777779,8,200.6668
0.0000010,0.000010,5000,0.1,3,213,10000,0.7104950495049505,2.0,0.0045776367187500095,0.04570243835449219,0.04577636718750006,7911,46.7739
0.0010,0.00010,2500,0.25,2,213,10000,24.703564356435642,47.0,8.47710503472223E-6,0.1267999939720356,0.6944444444444446,13,200.7272
0.0010,0.0000010,1000,0.1,3,213,10000,31.358811881188117,54.0,1.1718750000000009E-5,0.20728783570533996,1.0000000000000007,12,200.8619
0.010,0.0010,1000,0.1,2,213,10000,73.79821782178217,119.0,2.5431779383337816E-64,1.4623544797483385E-53,1.6856274804092994E-50,1,1797.2884
1.0E-7,1.0E-7,1000,0.5,1,213,10000,0.0,0.0,1.32604327518493E-4,2.6518213417148223E-4,2.6520865503698604E-4,9985,9.0205
0.0010,0.010,2500,0.25,3,213,10000,39.42910891089109,62.0,7.812499999999997E-6,0.2100701769592282,1.0,11,200.4878
0.0010,0.0010,5000,0.1,2,213,10000,28.002772277227724,49.0,6.9444444444444516E-6,0.21205147924445797,1.0000000000000002,15,200.5689
0.0000010,0.00010,100,0.25,2,213,10000,0.19287128712871288,2.0,0.023437500000000024,0.23392031250000003,0.4687500000000004,9639,25.5724
0.0000010,0.0000010,5000,0.5,3,213,10000,0.0594059405940594,2.0,0.08333333333333337,0.8320972222221128,0.8333333333333333,9636,23.7967
1.0E-7,0.00010,5000,0.25,1,213,10000,0.0,0.0,0.006437301635742197,0.012872672080993654,0.012874603271484394,9886,0.1772
0.0000010,0.0000010,100,0.5,2,213,10000,0.0,0.0,0.008680555555555554,0.08668576388887836,0.08680555555555557,9952,37.087
0.0010,0.0000010,100,0.5,2,213,10000,35.98712871287129,64.0,7.031250000000019E-6,0.20540451791960504,1.000000000000001,19,200.9044
0.000010,0.00010,1000,0.1,2,213,10000,1.4479207920792079,6.0,0.020093878600823047,0.3758560662079809,0.48225308641975306,5526,38.4122
0.0010,1.0E-7,5000,0.05,2,213,10000,34.914455445544554,55.0,1.3183593750000015E-5,0.20830539031533307,1.0,12,201.2987
0.0000010,0.0010,2500,0.1,1,213,10000,0.7433663366336634,2.0,0.0019890649127773923,0.0049928203497984205,0.007072230800986282,6001,37.55
0.0000010,0.000010,1000,0.25,3,213,10000,0.09504950495049505,1.0,5.657784640789035E-4,0.005858834017999471,0.00754371285438538,8554,44.3969
0.00010,0.0000010,100,0.25,3,213,10000,6.566336633663366,15.0,0.010000000000000004,0.858872583333335,1.0,447,56.8503
0.0000010,0.0010,5000,0.25,1,213,10000,0.09504950495049505,1.0,1.4144461601972585E-4,0.001403689297148958,0.0014144461601972589,9603,35.9182
0.010,1.0E-7,5000,0.5,2,213,10000,108.81465346534654,196.0,2.294031997404762E-65,1.1634850124824234E-53,2.280738982599829E-50,1,1797.1871
0.0000010,1.0E-7,2500,1,3,213,10000,0.0,0.0,0.008789062500000014,0.08778999023437502,0.08789062500000015,9966,16.1184
1.0E-7,0.000010,100,0.25,2,213,10000,0.16396039603960397,1.0,0.002011656761169436,0.004313562065362931,0.00603497028350831,8549,12.7545
1.0E-7,0.0010,5000,0.1,1,213,10000,0.0,0.0,0.5625,0.74998125,0.75,9602,0.1926
0.0010,1.0E-7,1000,0.5,2,213,10000,33.57940594059406,60.0,2.343750000000002E-5,0.20449347145211647,1.0,15,201.0154
0.000010,0.000010,100,0.05,3,213,10000,0.39524752475247527,4.0,0.05000000000000003,0.9856258333333335,1.0000000000000002,6208,34.4149
0.010,0.000010,1000,0.5,2,213,10000,91.05524752475247,137.0,5.273533772928111E-64,7.668178304773367E-53,3.8880709801044E-50,1,1797.3415
1.0E-7,1.0E-7,1000,0.25,1,213,10000,0.0,0.0,0.043945312500000014,0.08788403320312502,0.08789062500000004,9981,10.0358
0.00010,0.0000010,5000,0,3,213,10000,2.931089108910891,10.0,0.0034722222222222277,0.5959903501156893,0.6944444444444452,2488,66.7504
0.00010,0.0010,2500,0.05,3,213,10000,5.592673267326733,12.0,0.005000000000000002,0.8521666979166679,1.0,591,56.8569
0.00010,0.0000010,5000,1,3,213,10000,6.2227722772277225,15.0,0.005000000000000002,0.8527352083333417,1.0,387,60.4718
0.010,0.010,2500,0.5,2,213,10000,77.02435643564357,134.0,2.526016044200828E-81,1.8466927005663763E-65,8.277249373636319E-62,1,1797.483
0.00010,0.000010,2500,0.05,1,213,10000,3.1495049504950496,11.0,0.001808449074074073,0.31176177601754407,0.43402777777777735,3074,71.6585
0.000010,0.00010,2500,0.25,1,213,10000,1.3334653465346535,6.0,0.027777777777777794,0.38971421296294345,0.5000000000000002,5590,56.0966
1.0E-7,0.0010,100,0.05,2,213,10000,0.0,0.0,0.75,0.75,0.75,9995,0.0081
0.00010,1.0E-7,5000,0.5,1,213,10000,6.255247524752475,16.0,0.010000000000000014,0.8522772430555584,1.0000000000000004,478,61.3992
0.0010,0.0000010,1000,0.25,2,213,10000,38.082772277227726,64.0,9.765625000000005E-6,0.21165585626387987,1.0,15,200.9732
0.0000010,0.010,1000,0.1,2,213,10000,0.2,2.0,0.015624999999999991,0.15406328125,0.15625000000000003,9241,16.2108
0.0010,0.010,5000,0.05,2,213,10000,26.792079207920793,47.0,1.3732910156250031E-6,0.11385040872660981,0.5208333333333338,18,200.9745
0.000010,0.000010,5000,0.25,3,213,10000,0.9295049504950496,5.0,0.004340277777777781,0.3883763563368512,0.4340277777777779,5948,56.5502
1.0E-7,0.000010,2500,0.25,2,213,10000,0.019801980198019802,1.0,9.82254277914764E-5,1.9640665414044636E-4,1.9645085558295282E-4,9973,11.0541
0.010,0.000010,5000,0.25,3,213,10000,69.01960396039604,98.0,6.0136672392772285E-65,5.4134537738511135E-52,9.341906872729419E-49,1,1797.5302
0.00010,0.00010,100,0.25,1,213,10000,5.401584158415842,15.0,0.005000000000000002,0.8515190833333356,1.0,563,56.1051
1.0E-7,0.0000010,5000,0.1,3,213,10000,0.019801980198019802,1.0,2.619344741106035E-4,5.237379809841515E-4,5.23868948221207E-4,9987,11.0222
0.0010,0.00010,5000,0.05,3,213,10000,33.890693069306934,58.0,2.929687500000005E-5,0.18201604355272766,0.8333333333333336,19,200.8947
0.0000010,0.00010,5000,0.05,3,213,10000,0.07683168316831683,1.0,0.10000000000000002,0.9780300000000001,1.0,9548,48.9502
0.000010,0.0000010,100,0.5,1,213,10000,0.5108910891089109,3.0,0.10000000000000002,0.9856683333333338,1.0,7464,23.5128
0.000010,0.00010,100,0.1,1,213,10000,2.204752475247525,6.0,0.007724761962890624,0.10050813388824462,0.13732910156249986,2745,53.9272
0.000010,0.0010,100,0.1,2,213,10000,0.6213861386138614,4.0,0.008333333333333342,0.8219591666665534,0.8333333333333338,7486,30.5754
0.00010,0.0010,5000,0.25,2,213,10000,5.827524752475248,13.0,0.008333333333333342,0.7196317187499434,0.8333333333333336,264,59.0539
0.00010,0.000010,2500,0.5,2,213,10000,3.7340594059405943,13.0,0.005000000000000006,0.8520645833333361,1.0000000000000002,1674,63.0713
0.000010,0.010,100,0.5,2,213,10000,0.7843564356435644,5.0,0.05000000000000001,0.9843100000000006,1.0,1682,20.1467
1.0E-7,0.010,5000,0.5,1,213,10000,0.0,0.0,0.15625000000000003,0.31246875,0.31250000000000006,5526,0.8712
0.000010,1.0E-7,1000,0.05,3,213,10000,0.19762376237623763,3.0,0.028935185185185217,0.571952160493834,0.6944444444444449,8783,46.6135
0.00010,0.0010,1000,0.1,1,213,10000,3.5601980198019803,11.0,0.014467592592592613,0.5216112377025499,0.6944444444444449,1648,58.1624
0.000010,0.010,5000,0.5,3,213,10000,0.45900990099009903,3.0,0.02712673611111112,0.30920694986982594,0.43402777777777785,3190,26.579
0.0010,0.00010,2500,0.1,2,213,10000,31.853267326732674,52.0,3.750000000000007E-5,0.21471974621939188,1.0,11,200.9024
1.0E-7,0.010,5000,0.05,1,213,10000,0.14732673267326732,1.0,5.893525667488576E-4,5.952460924163462E-4,7.858034223318108E-4,9158,4.9825
0.000010,0.0000010,5000,0.25,1,213,10000,1.1738613861386138,5.0,0.005364418029785162,0.06917883455753328,0.09536743164062501,3255,47.7518
0.010,0.00010,2500,0,3,213,10000,67.31841584158416,173.0,7.813962249469753E-86,3.055541522876381E-67,6.667914452879698E-64,1,1798.2372
0.0010,0.0010,100,0.05,1,213,10000,40.9009900990099,65.0,5.85937500000001E-5,0.20329015409989495,1.0,16,200.9777
0.0010,1.0E-7,2500,0.25,3,213,10000,32.52891089108911,56.0,1.9775390625000007E-5,0.21187656812013925,0.9999999999999998,11,200.9736
0.010,0.00010,2500,1,3,213,10000,62.14336633663366,110.0,1.8732357749658565E-86,4.668287910505428E-71,4.495765859917468E-68,1,1797.5211
1.0E-7,0.0000010,1000,1,3,213,10000,0.0,0.0,4.143885234952894E-5,8.286803563350985E-5,8.287770469905788E-5,9997,12.0032
0.0010,1.0E-7,2500,0.25,2,213,10000,28.245742574257427,48.0,3.814697265625005E-5,0.12587525749522394,0.5787037037037038,18,200.8545
1.0E-7,0.0000010,1000,1,2,213,10000,0.0,0.0,1.1654677223305016E-5,2.3305081064961538E-5,3.1079139262146735E-5,9992,0.0241
0.010,0.00010,2500,1,2,213,10000,63.123564356435644,125.0,2.436358067323297E-81,4.259402875565077E-65,1.5966916230008147E-61,1,1797.5442
1.0E-7,0.0010,100,0.1,1,213,10000,0.0,0.0,3.57627868652344E-4,7.152199745178224E-4,7.15255737304688E-4,9591,1.5329
0.010,0.00010,2500,0,2,213,10000,69.96356435643564,108.0,9.260992295668974E-88,3.7727604618577257E-69,4.855427128711125E-66,1,1797.8756
0.000010,0.010,1000,0.25,1,213,10000,0.4910891089108911,4.0,0.10000000000000002,0.9840933333333336,1.0,4457,16.6723
0.0010,0.00010,2500,0.1,3,213,10000,25.404356435643564,41.0,1.64794921875E-5,0.18174105234463994,0.8333333333333339,11,201.3087
0.0000010,0.0000010,5000,1,1,213,10000,0.039603960396039604,2.0,0.075,0.7490924999999998,0.7499999999999999,9713,25.3305
0.000010,1.0E-7,1000,0.1,1,213,10000,0.29544554455445543,4.0,0.05000000000000001,0.9841945833333341,1.0,3404,49.0397
0.000010,0.010,5000,0.5,2,213,10000,0.5485148514851486,3.0,0.05000000000000001,0.9857566666666667,1.0,4346,21.0971
0.0000010,0.0010,2500,0.05,1,213,10000,0.0,0.0,0.05000000000000001,0.49931416666666667,0.5,9843,38.0271
0.0000010,0.0000010,5000,0,1,213,10000,0.0,0.0,0.08333333333333337,0.8320124999998901,0.8333333333333333,9886,25.2181
0.000010,1.0E-7,1000,0.05,2,213,10000,0.6031683168316831,3.0,0.024112654320987685,0.49497990612141174,0.5787037037037042,7244,55.7199
0.000010,0.010,100,0.5,3,213,10000,0.29227722772277226,3.0,0.05208333333333335,0.5746268325617323,0.6944444444444446,6839,36.6108
0.00010,0.000010,2500,0.5,3,213,10000,6.428514851485149,15.0,0.005000000000000002,0.8533946250000026,1.0,195,60.8656
0.0010,0.000010,100,0.05,1,213,10000,23.87029702970297,39.0,3.2552083333333365E-6,0.17456088842926004,0.8333333333333335,13,200.7115
0.0000010,0.000010,100,0.05,1,213,10000,0.36594059405940593,1.0,0.0025749206542968763,0.015799970626831056,0.025749206542968767,7652,25.4014
0.0000010,1.0E-7,1000,1,1,213,10000,0.5033663366336634,3.0,0.0010058283805847187,0.008506026584655048,0.010058283805847182,6061,17.0413
0.000010,0.0000010,100,0.25,1,213,10000,0.7437623762376238,4.0,0.046875000000000014,0.5057521614583335,0.625,5192,41.0982
0.00010,0.0010,5000,0.25,3,213,10000,2.4225742574257425,13.0,0.003906250000000004,0.32417227579752855,0.46875000000000006,3468,72.5361
0.000010,0.0010,100,0.1,3,213,10000,0.37544554455445545,3.0,0.034722222222222224,0.6838194444443647,0.6944444444444445,8120,30.8747
0.010,0.0000010,100,0.25,1,213,10000,108.57306930693069,164.0,2.1624784427613792E-63,6.559051279068431E-52,4.535045991194066E-49,1,1797.6392
0.0000010,0.00010,5000,0.05,2,213,10000,0.039603960396039604,2.0,0.075,0.7489412499999999,0.7499999999999999,9857,18.3123
0.0010,0.00010,5000,0.05,2,213,10000,37.92554455445545,66.0,2.9663085937500097E-5,0.21576997799524297,1.0,13,200.4617
0.010,0.0010,1000,0.05,1,213,10000,97.75663366336633,161.0,1.6992829610406443E-67,1.1102088283742778E-54,5.631454278024333E-52,1,1796.8233
1.0E-7,0.0000010,5000,0.1,2,213,10000,0.0,0.0,5.029141902923589E-4,0.0010055769234895708,0.0010058283805847179,9992,0.0243
0.010,0.000010,5000,0.25,2,213,10000,90.10495049504951,163.0,2.2888601445001544E-64,2.3552711103231765E-52,1.093519963154373E-48,1,1798.2285
1.0E-7,0.000010,2500,0.25,3,213,10000,0.0,0.0,0.021457672119140625,0.02860665321350097,0.028610229492187497,9995,7.012
0.000010,0.000010,5000,0.25,2,213,10000,0.4518811881188119,4.0,0.075,0.9860625000000002,0.9999999999999999,8258,19.6718
0.000010,0.0010,5000,0.5,1,213,10000,0.25623762376237624,2.0,0.05000000000000001,0.9844891666666669,1.0,7985,32.9102
0.0000010,0.010,1000,0.1,3,213,10000,0.07920792079207921,2.0,0.03750000000000001,0.37456687499999997,0.375,7596,3.3275
0.0010,0.010,5000,0.05,3,213,10000,39.21049504950495,66.0,2.197265625000002E-5,0.20711755296820683,1.0,12,199.9986
0.0010,0.0000010,1000,0.25,3,213,10000,15.806336633663367,36.0,5.086263020833342E-7,0.1119545844390421,0.520833333333333,17,201.1482
0.00010,1.0E-7,2500,1,1,213,10000,2.9706930693069307,9.0,0.002441406250000002,0.35226024938513717,0.434027777777778,1831,67.8239
1.0E-7,0.0010,100,0.05,3,213,10000,0.0,0.0,7.543712854385379E-4,0.0015085162594914439,0.0015087425708770758,9893,0.1937
1.0E-7,0.00010,2500,0.05,1,213,10000,0.0,0.0,1.0608346201479431E-4,2.1212095452938223E-4,2.1216692402958862E-4,9916,14.9607
0.000010,0.000010,5000,0.1,1,213,10000,1.7786138613861386,5.0,0.005364418029785153,0.06932881474494933,0.09536743164062493,3287,53.5737
0.010,0.010,2500,0.5,3,213,10000,60.49009900990099,99.0,1.4634654491919864E-83,6.289446294995724E-66,2.397741791955824E-62,1,1797.666
0.00010,0.0000010,5000,1,2,213,10000,4.7687128712871285,13.0,0.005000000000000002,0.8563628333333417,1.0,643,59.2187
1.0E-7,0.00010,100,0.5,1,213,10000,0.0,0.0,1.0608346201479457E-5,1.0605800198391082E-4,1.060834620147945E-4,9923,10.0407
0.00010,0.0000010,5000,0,2,213,10000,3.0403960396039604,10.0,0.001000000000000002,0.8055795166666383,1.0000000000000004,1536,73.0545
0.00010,0.0010,2500,0.05,2,213,10000,3.7162376237623764,11.0,0.010000000000000014,0.8560274166666691,1.0000000000000004,1021,60.2331
1.0E-7,0.0000010,100,0.05,1,213,10000,0.0,0.0,0.0010184012353420268,0.001018401235342026,0.0010184012353420268,10000,3.0
1.0E-7,0.0000010,2500,1,1,213,10000,0.0,0.0,1.5087425708770755E-4,0.001504030264914036,0.002011656761169434,9935,36.9108
0.010,0.00010,1000,1,1,213,10000,57.58673267326733,102.0,1.4985886199727222E-87,7.876831896082449E-70,1.438645075173562E-66,1,1797.2058
0.010,0.000010,1000,0.5,3,213,10000,95.72118811881188,198.0,6.006884563226401E-65,1.9263228152297637E-53,2.562937413643168E-50,1,1797.4085
0.010,0.00010,1000,0,1,213,10000,83.42217821782178,131.0,3.9513567128185606E-85,1.0512747114883806E-68,2.809853662448289E-65,1,1797.4687
0.000010,0.000010,100,0.05,2,213,10000,0.5900990099009901,4.0,0.10000000000000002,0.985198333333334,1.0,7184,14.0163
0.0010,1.0E-7,1000,0.5,3,213,10000,36.39782178217822,61.0,4.687500000000004E-5,0.22315773541011102,1.0,10,200.8873
1.0E-7,0.010,2500,0.25,1,213,10000,0.0,0.0,0.12499999999999997,0.24996875,0.25,5926,0.9531
1.0E-7,0.000010,100,0.25,3,213,10000,0.0,0.0,0.007152557373046882,0.014300465583801273,0.014305114746093766,9864,0.2881
0.00010,0.0000010,100,0.25,2,213,10000,5.612871287128713,15.0,0.007500000000000004,0.6447264609374982,0.75,680,57.5826
0.0000010,0.000010,1000,0.25,2,213,10000,0.5136633663366337,2.0,0.0022888183593750004,0.02519037246704102,0.030517578125000007,5849,39.0203
0.010,1.0E-7,5000,0.5,3,213,10000,77.6849504950495,152.0,3.164120263757196E-68,1.2864843790654918E-55,1.1377985492762003E-52,1,1797.9746
0.0000010,1.0E-7,2500,1,2,213,10000,0.36396039603960395,2.0,0.140625,0.30381796875000006,0.37500000000000006,7377,17.6962
0.0010,1.0E-7,5000,0.05,3,213,10000,38.87564356435644,66.0,2.5000000000000062E-5,0.21136965668876323,1.0,13,200.786
0.000010,0.0000010,2500,0.05,1,213,10000,0.8899009900990099,4.0,0.05000000000000001,0.9840162500000003,1.0,7267,16.7108
0.000010,0.00010,1000,0.1,3,213,10000,1.1469306930693068,8.0,0.0028610229492187526,0.059102740685145067,0.09536743164062501,6613,47.8446
0.0010,0.0000010,100,0.5,3,213,10000,33.25188118811881,52.0,5.425347222222227E-6,0.18367860587894752,0.8333333333333335,9,200.8461
0.0000010,0.0000010,100,0.5,3,213,10000,0.019801980198019802,1.0,0.02812500000000001,0.56168625,0.5625000000000001,9619,27.3755
0.000010,0.00010,5000,0.05,1,213,10000,2.935841584158416,9.0,0.005960464477539062,0.07670909828610468,0.10596381293402776,4070,50.053
0.0000010,0.0000010,5000,0.5,2,213,10000,0.039603960396039604,2.0,0.05625,0.5619103125,0.5625,9676,1.264
